 6	 18	2.37891	 15.2344
 6	 15	2.38477	 14.8438
 7	 17	-2.36719	 18.6523
 7	 20	-2.36133	 18.2617
 7	 18	-1.73438	 24.8047
 7	 28	-1.72852	 23.6328
 7	 22	-1.72266	 22.9492
 7	 15	-1.40625	 21.3867
 7	 19	-1.40625	 21.875
 7	 32	-1.40039	 20.4102
 7	 18	-1.39453	 19.2383
 7	 26	-1.39453	 19.9219
 7	 15	-1.38867	 17.9688
 7	 15	-1.38867	 18.0664
 7	 22	-1.25977	 20.7031
 7	 22	-1.25977	 20.8008
 7	 30	-1.25391	 19.9219
 7	 20	-1.24805	 18.75
 7	 20	-1.24805	 18.8477
 7	 15	0.316406	 -15.5273
 7	 15	0.316406	 -15.4297
 7	 16	0.902344	 -3.125
 7	 15	0.902344	 -2.83203
 7	 21	0.908203	 -4.78516
 7	 21	0.908203	 -4.58984
 7	 32	0.914062	 -5.95703
 7	 25	0.919922	 -6.73828
 7	 25	0.919922	 -6.64062
 7	 16	0.925781	 -8.59375
 7	 17	2.20898	 21.582
 7	 20	2.21484	 21.1914
 7	 16	2.79492	 -14.2578
 8	 17	-2.15625	 2.53906
 8	 17	-2.15625	 2.73438
 8	 23	-2.15039	 1.95312
 8	 16	-2.14453	 1.17188
 8	 18	-1.76953	 3.71094
 8	 26	-1.76367	 2.53906
 8	 22	-1.75781	 1.95312
 8	 25	-0.966797	 -4.58984
 8	 32	-0.960938	 -5.37109
 8	 32	-0.960938	 -5.27344
 8	 21	-0.955078	 -6.54297
 8	 15	-0.949219	 -8.49609
 8	 15	-0.949219	 -8.39844
 8	 15	-0.949219	 -7.91016
 8	 15	-0.767578	 25.4883
 8	 16	-0.761719	 23.7305
 8	 17	-0.761719	 24.0234
 8	 17	-0.761719	 24.1211
 8	 16	-0.761719	 24.4141
 8	 18	-0.755859	 21.875
 8	 19	-0.755859	 22.168
 8	 19	-0.755859	 22.3633
 8	 19	-0.755859	 22.4609
 8	 19	-0.755859	 22.5586
 8	 19	-0.755859	 22.7539
 8	 33	-0.744141	 19.3359
 8	 32	-0.744141	 21.0938
 8	 32	-0.744141	 21.1914
 8	 21	-0.738281	 18.3594
 8	 21	-0.738281	 18.457
 8	 30	-0.738281	 20.8008
 8	 20	-0.732422	 18.75
 8	 20	-0.732422	 18.9453
 8	 17	-0.726562	 16.8945
 8	 18	-0.726562	 17.1875
 8	 16	-0.726562	 17.6758
 8	 17	-0.046875	 18.3594
 8	 17	-0.046875	 18.457
 8	 17	0.410156	 -17.2852
 8	 17	0.410156	 -17.1875
 8	 18	0.445312	 9.47266
 8	 15	1.3418	 9.86328
 8	 27	1.34766	 8.10547
 8	 30	1.35352	 7.61719
 8	 30	1.35352	 7.71484
 8	 19	1.35938	 6.15234
 9	 15	-2.47852	 21.9727
 9	 21	-2.47266	 21.1914
 9	 21	-2.47266	 21.2891
 9	 17	-2.4668	 20.6055
 9	 24	-1.78711	 -19.043
 9	 20	-1.78125	 -19.5312
 9	 20	-1.78125	 -19.4336
 9	 23	-1.21875	 -10.9375
 9	 30	-1.21289	 -11.7188
 9	 19	-1.20703	 -12.8906
 9	 15	-1.14258	 10.5469
 9	 15	-1.14258	 10.7422
 9	 26	-1.13672	 9.08203
 9	 30	-1.13086	 8.59375
 9	 18	-1.125	 7.12891
 9	 18	-0.890625	 21.2891
 9	 18	-0.890625	 21.3867
 9	 30	-0.884766	 20.0195
 9	 24	-0.878906	 19.3359
 9	 24	-0.878906	 19.4336
 9	 15	-0.873047	 17.4805
 9	 15	-0.351562	 2.63672
 9	 15	-0.345703	 2.34375
 9	 15	-0.328125	 13.0859
 9	 15	-0.328125	 13.1836
 9	 21	1.03711	 24.4141
 9	 31	1.04297	 23.2422
 9	 24	1.04883	 22.4609
 9	 15	1.05469	 20.7031
 9	 18	1.75195	 -10.1562
 9	 18	1.75195	 -10.0586
 9	 18	1.75195	 -9.96094
 9	 28	1.75781	 -11.1328
 9	 21	1.76367	 -11.9141
 9	 24	1.9043	 20.2148
 9	 24	1.91016	 20.0195
 10	 16	-2.68359	 -11.3281
 10	 22	-1.49414	 13.2812
 10	 30	-1.48828	 12.3047
 10	 30	-1.48828	 12.4023
 10	 20	-1.48242	 11.2305
 10	 20	-1.48242	 11.3281
 10	 20	-1.48242	 11.4258
 10	 16	-0.404297	 21.9727
 10	 15	-0.398438	 21.6797
 10	 15	-0.398438	 21.7773
 10	 17	0.292969	 -15.918
 10	 16	1.53516	 -0.292969
 10	 27	1.54102	 -2.05078
 10	 31	1.54688	 -2.44141
 10	 19	1.55273	 -4.00391
 10	 19	1.57617	 24.4141
 10	 29	1.58203	 23.4375
 10	 22	1.58789	 22.6562
 10	 18	1.8457	 10.0586
 10	 18	1.85156	 8.49609
 10	 18	1.85156	 8.59375
 10	 18	1.85156	 8.78906
 10	 18	1.85156	 8.88672
 10	 28	1.85742	 7.42188
 10	 26	1.86328	 7.03125
 10	 15	1.86914	 5.17578
 10	 18	1.86914	 5.66406
 10	 15	1.86914	 5.95703
 10	 15	1.875	 3.90625
 10	 15	1.875	 4.00391
 10	 15	1.875	 4.29688
 10	 17	1.88086	 2.63672
 10	 15	1.88086	 2.92969
 10	 15	1.88086	 3.22266
 10	 15	1.88086	 3.32031
 10	 15	1.88672	 1.17188
 10	 17	1.88672	 1.75781
 10	 17	1.88672	 1.95312
 10	 17	1.88672	 2.05078
 10	 24	1.89258	 0.292969
 10	 27	1.89844	 -0.390625
 10	 27	1.89844	 -0.292969
 10	 27	1.89844	 -0.195312
 10	 19	1.9043	 -1.66016
 10	 18	1.9043	 -1.26953
 10	 16	1.91016	 -2.83203
 10	 21	2.34375	 -14.8438
 10	 23	2.34961	 -15.1367
